,constructorId,driverId,fastestLap,fastestLapSpeed,fastestLapTime,grid,laps,milliseconds,number,points,position,positionOrder,positionText,raceId,rank,resultId,statusId,time
8204,15,49,0,0.0,,10,6,0,10,0,0,20,R,115,0,2034,40,00:00:00
8205,128,501,0,0.0,,10,6,0,11,0,0,25,R,814,0,19580,5,00:00:00
8206,191,356,0,0.0,,10,6,0,18,0,0,15,R,670,0,16449,37,00:00:00
8207,51,119,0,0.0,,10,6,0,22,0,0,22,R,439,0,10328,10,00:00:00
8208,6,105,0,0.0,,10,6,0,27,0,0,25,R,413,0,9661,7,00:00:00
8209,25,238,0,0.0,,10,7,0,3,0,0,24,R,550,0,13450,80,00:00:00
8210,17,49,0,0.0,,10,7,0,5,0,0,19,R,174,0,3300,10,00:00:00
8211,170,408,0,0.0,,10,7,0,6,0,0,12,R,724,0,17526,5,00:00:00
8212,34,110,0,0.0,,10,7,0,8,0,0,25,R,398,0,9271,22,00:00:00
8213,22,21,0,0.0,,10,7,0,9,0,0,19,R,184,0,3520,22,00:00:00
8214,21,118,0,0.0,,10,7,0,9,0,0,25,R,360,0,8052,4,00:00:00
8215,170,360,0,0.0,,10,7,0,11,0,0,14,R,705,0,17121,6,00:00:00
8216,66,223,0,0.0,,10,7,0,19,0,0,18,R,615,0,15211,5,00:00:00
8217,59,231,0,0.0,,10,7,0,20,0,0,19,R,513,0,12421,38,00:00:00
8218,27,172,0,0.0,,10,7,0,26,0,0,22,R,486,0,11654,22,00:00:00
8219,141,626,0,0.0,,10,7,0,44,0,0,24,R,839,0,20173,7,00:00:00
8220,1,304,0,0.0,,10,8,0,3,0,0,19,R,627,0,15511,5,00:00:00
8221,170,356,0,0.0,,10,8,0,10,0,0,22,R,744,0,18029,25,00:00:00
8222,29,88,0,0.0,,10,8,0,10,0,0,23,R,281,0,5813,20,00:00:00
8223,18,94,0,0.0,,10,8,0,23,0,0,21,R,320,0,7000,20,00:00:00
8224,18,94,0,0.0,,10,8,0,23,0,0,24,R,316,0,6870,20,00:00:00
8225,18,81,0,0.0,,10,8,0,24,0,0,23,R,311,0,6699,4,00:00:00
8226,176,374,0,0.0,,10,8,0,32,0,0,15,R,692,0,16866,8,00:00:00
8227,187,360,0,0.0,,10,9,0,2,0,0,15,R,690,0,16832,44,00:00:00
8228,25,110,0,0.0,,10,9,0,4,0,0,20,R,294,0,6168,6,00:00:00
8229,4,163,0,0.0,,10,9,0,16,0,0,20,R,521,0,12633,27,00:00:00
8230,63,314,0,0.0,,10,9,0,16,0,0,25,R,621,0,15364,5,00:00:00
8231,18,94,0,0.0,,10,9,0,23,0,0,25,R,365,0,8246,36,00:00:00
8232,4,18,0,0.0,,10,10,0,15,0,0,19,R,137,0,2495,5,00:00:00
8233,32,289,0,0.0,,10,10,0,16,0,0,12,R,761,0,18424,6,00:00:00
8234,64,231,0,0.0,,10,10,0,24,0,0,17,R,600,0,14823,6,00:00:00
8235,63,305,0,0.0,,10,10,0,26,0,0,17,R,605,0,14977,86,00:00:00
8236,18,94,0,0.0,,10,11,0,23,0,0,24,R,313,0,6768,24,00:00:00
8237,33,92,0,0.0,,10,11,0,29,0,0,23,R,301,0,6389,5,00:00:00
8238,1,305,0,0.0,,10,11,0,33,0,0,14,R,595,0,14674,3,00:00:00
8239,25,221,0,0.0,,10,12,0,4,0,0,21,R,547,0,13359,5,00:00:00
8240,25,206,0,0.0,,10,12,0,4,0,0,23,R,507,0,12261,23,00:00:00
8241,196,306,0,0.0,,10,12,0,8,1,6,6,6,662,0,16301,22,00:00:00
8242,133,725,0,0.0,,10,12,0,16,0,0,17,R,817,0,19656,86,00:00:00
8243,21,118,0,0.0,,10,12,0,17,0,0,20,R,392,0,9110,3,00:00:00
8244,7,44,0,0.0,,10,12,0,20,0,0,17,R,109,0,1911,32,00:00:00
8245,35,109,0,0.0,,10,12,0,22,0,0,25,R,305,0,6497,6,00:00:00
8246,6,55,0,0.0,,10,12,0,27,0,0,18,R,248,0,4940,5,00:00:00
8247,6,55,0,0.0,,10,12,0,27,0,0,25,R,302,0,6419,20,00:00:00
8248,3,199,0,0.0,,10,12,0,28,0,0,18,R,498,0,12011,5,00:00:00
8249,51,697,0,0.0,,10,12,0,77,0,0,14,R,830,0,19974,121,00:00:00
8250,167,345,0,0.0,,10,13,0,6,0,11,11,11,685,0,16731,12,00:00:00
8251,176,345,0,0.0,,10,13,0,11,0,0,17,R,697,0,16963,31,00:00:00
8252,202,197,0,0.0,,10,13,0,17,0,0,21,R,581,0,14308,20,00:00:00
8253,35,133,0,0.0,,10,13,0,21,0,0,16,R,371,0,8470,20,00:00:00
8254,182,361,0,0.0,,10,13,0,21,0,0,16,R,664,0,16340,95,00:00:00
8255,27,87,0,0.0,,10,13,0,26,0,0,23,R,279,0,5761,20,00:00:00
8256,11,405,0,0.0,,10,13,0,28,0,0,18,R,716,0,17350,23,00:00:00
8257,25,222,0,0.0,,10,14,0,3,0,0,24,R,570,0,14024,22,00:00:00
8258,6,606,0,0.0,,10,14,0,5,0,0,9,R,790,0,19018,3,00:00:00
8259,1,87,0,0.0,,10,14,0,7,0,0,23,R,253,0,5065,3,00:00:00
8260,190,360,0,0.0,,10,14,0,10,0,0,18,R,684,0,16717,5,00:00:00
8261,66,347,0,0.0,,10,14,0,12,0,0,15,R,774,0,18691,7,00:00:00
8262,32,95,0,0.0,,10,14,0,12,0,0,23,R,438,0,10302,8,00:00:00
8263,128,632,0,0.0,,10,14,0,16,0,0,9,R,801,0,19273,5,00:00:00
8264,21,50,0,0.0,,10,14,0,19,0,0,18,R,167,0,3145,5,00:00:00
8265,51,110,0,0.0,,10,14,0,22,0,0,24,R,468,0,11134,83,00:00:00
8266,105,697,0,0.0,,10,14,0,40,0,0,10,R,838,0,20141,5,00:00:00
8267,34,199,0,0.0,,10,14,6074100,7,9,1,1,1,586,0,14417,1,1:41:14.1
8268,190,364,0,0.0,,10,14,8836900,14,0,9,9,9,674,0,16517,1,+8:13.7
8269,25,138,0,0.0,,10,15,0,3,0,0,20,R,307,0,6560,7,00:00:00
8270,17,22,0,0.0,,10,15,0,14,0,0,19,R,255,0,5109,20,00:00:00
8271,24,65,0,0.0,,10,15,0,17,0,0,20,R,176,0,3345,9,00:00:00
8272,7,66,0,0.0,,10,15,0,25,0,0,22,R,130,0,2348,3,00:00:00
8273,6,105,0,0.0,,10,15,0,27,0,0,21,R,385,0,8916,5,00:00:00
8274,105,456,0,0.0,,10,15,0,44,0,0,15,R,802,0,19293,86,00:00:00
8275,181,346,0,0.0,,10,15,8247900,19,3,4,4,4,714,0,17293,1,+5:23.1
8276,170,341,0,0.0,,10,15,8405500,18,2,5,5,5,743,0,17979,1,+1:53.1
8277,6,403,0,0.0,,10,15,8940500,23,0,9,9,9,772,0,18644,1,+7:45.5
8278,66,289,0,0.0,,10,15,9224400,5,3,4,4,4,695,0,16909,1,+6:41.4
8279,6,454,0,0.0,,10,15,9609100,3,1,6,6,6,734,0,17751,1,+1:23.8
8280,25,79,0,0.0,,10,16,0,3,0,0,23,R,261,0,5271,5,00:00:00
8281,37,238,0,0.0,,10,16,0,10,0,0,24,R,564,0,13855,3,00:00:00
8282,17,22,0,0.0,,10,16,0,14,0,0,15,R,271,0,5541,6,00:00:00
8283,125,637,0,0.0,,10,16,0,19,0,0,24,R,789,0,19005,7,00:00:00
8284,6,608,0,0.0,,10,16,0,20,0,0,21,R,797,0,19186,7,00:00:00
8285,16,35,0,0.0,,10,16,0,22,0,0,17,R,159,0,2969,6,00:00:00
8286,21,119,0,0.0,,10,16,0,29,0,0,19,R,494,0,11892,22,00:00:00
8287,22,21,0,0.0,,10,17,0,5,0,0,18,R,194,0,3739,20,00:00:00
8288,105,483,0,0.0,,10,17,0,8,0,6,6,6,782,0,18854,11,00:00:00
8289,170,360,0,0.0,,10,17,0,10,0,0,14,R,709,0,17202,67,00:00:00
8290,15,8,0,0.0,,10,17,0,17,0,0,20,R,144,0,2642,38,00:00:00
8291,1,140,0,0.0,,10,18,0,2,0,0,19,R,394,0,9161,5,00:00:00
8292,1,95,0,0.0,,10,18,0,7,0,0,24,R,243,0,4822,64,00:00:00
8293,1,57,0,0.0,,10,18,0,9,0,0,19,R,214,0,4179,5,00:00:00
8294,32,173,0,0.0,,10,18,0,11,0,0,22,D,435,0,10222,2,00:00:00
8295,3,31,0,0.0,,10,19,0,6,0,0,16,R,148,0,2726,3,00:00:00
8296,1,231,0,0.0,,10,19,0,7,0,0,17,R,540,0,13180,99,00:00:00
8297,6,341,0,0.0,,10,19,0,9,0,0,9,R,720,0,17428,98,00:00:00
8298,1,14,0,0.0,,10,19,0,10,0,0,19,R,218,0,4267,20,00:00:00
8299,187,360,0,0.0,,10,19,0,12,0,0,14,R,645,0,15947,22,00:00:00
8300,63,187,0,0.0,,10,19,0,18,0,0,25,R,578,0,14232,8,00:00:00
8301,6,77,0,0.0,,10,19,0,28,0,0,16,R,395,0,9184,101,00:00:00
8302,53,152,0,0.0,,10,19,0,36,0,0,19,R,461,0,10927,101,00:00:00
8303,6,385,0,0.0,,10,20,0,4,0,0,16,R,710,0,17227,80,00:00:00
8304,34,118,0,0.0,,10,20,0,8,0,0,21,R,409,0,9554,5,00:00:00
8305,66,345,0,0.0,,10,20,0,11,0,0,17,R,667,0,16396,69,00:00:00
8306,34,119,0,0.0,,10,21,0,7,0,0,17,R,404,0,9424,47,00:00:00
8307,1,182,0,0.0,,10,21,0,8,0,0,18,R,481,0,11502,23,00:00:00
8308,105,418,0,0.0,,10,21,0,16,0,8,8,8,781,0,18832,11,00:00:00
8309,45,78,0,0.0,,10,21,0,17,0,0,22,R,370,0,8437,23,00:00:00
8310,110,562,0,0.0,,10,21,0,25,0,0,25,R,768,0,18567,48,00:00:00
8311,17,110,0,0.0,,10,21,0,33,0,0,22,R,308,0,6596,37,00:00:00
8312,34,110,0,0.0,,10,22,0,8,0,0,17,R,401,0,9344,3,00:00:00
8313,37,230,0,0.0,,10,22,0,9,0,0,20,R,568,0,13962,3,00:00:00
8314,35,110,0,0.0,,10,22,0,22,0,0,25,R,330,0,7351,5,00:00:00
8315,170,408,0,0.0,,10,22,0,26,0,0,15,R,731,0,17686,6,00:00:00
8316,35,133,0,0.0,,10,22,0,36,0,0,21,R,381,0,8792,5,00:00:00
8317,172,401,0,0.0,,10,23,0,5,0,0,21,R,723,0,17509,48,00:00:00
8318,66,306,0,0.0,,10,23,0,15,0,0,13,R,606,0,14992,10,00:00:00
8319,51,184,0,0.0,,10,23,0,23,0,0,21,R,452,0,10676,4,00:00:00
8320,170,341,0,0.0,,10,23,0,34,0,0,25,R,742,0,17968,24,00:00:00
8321,105,633,0,0.0,,10,23,0,38,0,0,15,R,788,0,18976,23,00:00:00
8322,131,609,0,0.0,,10,24,0,4,0,0,17,R,793,0,19094,5,00:00:00
8323,82,306,0,0.0,,10,24,0,7,0,0,17,R,649,0,16035,36,00:00:00
8324,66,317,0,0.0,,10,24,0,10,0,0,18,R,622,0,15383,3,00:00:00
8325,41,127,0,0.0,,10,24,0,15,0,0,18,R,332,0,7412,5,00:00:00
8326,32,357,0,0.0,,10,24,0,16,0,0,13,R,650,0,16054,5,00:00:00
8327,33,103,0,0.0,,10,24,0,29,0,0,20,R,333,0,7447,6,00:00:00
8328,128,496,0,0.0,,10,24,0,32,0,0,14,R,808,0,19429,6,00:00:00
8329,117,566,0,0.0,,10,25,0,5,0,0,14,R,758,0,18359,5,00:00:00
8330,4,175,0,0.0,,10,25,0,15,0,0,17,R,444,0,10457,20,00:00:00
8331,51,221,0,0.0,,10,25,0,22,0,0,17,R,504,0,12175,64,00:00:00
8332,51,119,0,0.0,,10,25,0,22,0,0,20,R,429,0,10070,5,00:00:00
8333,66,328,0,0.0,,10,26,0,4,0,0,14,R,698,0,16979,44,00:00:00
8334,3,119,0,0.0,,10,26,0,6,0,0,16,R,377,0,8663,10,00:00:00
8335,34,110,0,0.0,,10,26,0,8,0,0,21,R,402,0,9374,5,00:00:00
8336,34,110,0,0.0,,10,26,0,8,0,0,23,R,400,0,9323,6,00:00:00
8337,37,346,0,0.0,,10,26,0,9,0,7,7,7,646,0,15961,32,00:00:00
8338,66,182,0,0.0,,10,26,0,17,0,0,19,R,607,0,15018,5,00:00:00
8339,27,197,0,0.0,,10,26,0,25,0,0,19,R,453,0,10702,4,00:00:00
8340,33,112,0,0.0,,10,26,0,30,0,0,14,R,361,0,8080,20,00:00:00
8341,45,197,0,0.0,,10,26,0,31,0,0,17,R,469,0,11158,7,00:00:00
8342,187,320,0,0.0,,10,27,0,9,0,0,13,R,655,0,16197,5,00:00:00
8343,24,65,0,0.0,,10,27,0,17,0,0,20,R,186,0,3565,23,00:00:00
8344,73,207,0,0.0,,10,27,0,27,0,0,17,R,576,0,14178,7,00:00:00
8345,53,118,0,0.0,,10,27,0,35,0,0,21,R,460,0,10900,6,00:00:00
8346,25,222,0,0.0,,10,28,0,3,0,8,8,8,587,0,14450,11,00:00:00
8347,22,25,0,0.0,,10,28,0,10,0,0,11,R,175,0,3314,22,00:00:00
8348,4,219,0,0.0,,10,28,0,15,0,0,20,R,534,0,13003,5,00:00:00
8349,202,197,0,0.0,,10,28,0,17,2,4,4,4,579,0,14239,11,00:00:00
8350,21,123,0,0.0,,10,28,0,18,0,0,16,R,421,0,9860,10,00:00:00
8351,172,309,0,0.0,,10,28,0,29,0,0,11,D,711,0,17240,2,00:00:00
8352,17,22,0,0.0,,10,29,0,11,0,0,14,R,236,0,4654,22,00:00:00
8353,183,304,0,0.0,,10,29,0,14,0,0,18,R,703,0,17085,91,00:00:00
8354,51,207,0,0.0,,10,29,0,22,0,0,16,R,497,0,11979,22,00:00:00
8355,64,229,0,0.0,,10,29,0,25,0,0,18,R,547,0,13356,21,00:00:00
8356,27,123,0,0.0,,10,29,0,25,0,0,19,R,293,0,6135,5,00:00:00
8357,3,178,0,0.0,,10,29,0,27,0,0,16,R,531,0,12910,44,00:00:00
8358,105,697,0,0.0,,10,29,0,30,0,0,15,R,815,0,19604,5,00:00:00
8359,105,579,0,0.0,,10,29,0,30,0,0,15,R,815,0,20214,5,00:00:00
8360,34,199,0,0.0,,10,30,0,7,0,0,17,R,596,0,14705,44,00:00:00
8361,118,590,0,0.0,,10,30,0,18,0,0,9,R,779,0,18799,38,00:00:00
8362,63,200,0,0.0,,10,30,0,19,0,17,17,17,591,0,14566,12,00:00:00
8363,6,403,0,0.0,,10,30,0,26,0,0,11,R,753,0,18244,3,00:00:00
8364,6,163,0,0.0,,10,30,0,28,0,0,17,R,436,0,10242,84,00:00:00
8365,95,364,0,0.0,,10,30,7474800,20,1,6,6,6,740,0,17892,1,+1:31.0
8366,6,203,0,0.0,,10,31,0,2,0,0,20,R,500,0,12069,7,00:00:00
8367,32,235,0,0.0,,10,31,0,2,0,0,22,R,592,0,14596,23,00:00:00
8368,191,356,0,0.0,,10,31,0,5,0,0,14,R,676,0,16564,22,00:00:00
8369,204,250,0,0.0,,10,31,0,8,0,0,19,R,574,0,14127,4,00:00:00
8370,17,22,0,0.0,,10,31,0,14,0,0,20,R,242,0,4792,7,00:00:00
8371,183,356,0,0.0,,10,31,0,14,3,4,4,4,701,0,17035,11,00:00:00
8372,180,340,0,0.0,,10,31,0,16,0,0,16,R,656,0,16218,80,00:00:00
8373,6,55,0,0.0,,10,31,0,27,0,0,18,R,290,0,6042,5,00:00:00
8374,105,577,0,0.0,,10,31,0,30,0,0,12,R,798,0,19202,6,00:00:00
8375,3,177,0,0.0,,10,31,3702986,6,2,4,4,4,441,0,10364,1,+35.246
8376,6,581,0,0.0,,10,32,0,4,0,0,15,R,767,0,18539,6,00:00:00
8377,6,22,0,0.0,,10,32,0,4,0,0,18,R,170,0,3211,32,00:00:00
8378,15,49,0,0.0,,10,32,0,15,0,0,18,R,228,0,4486,23,00:00:00
8379,19,42,0,0.0,,10,32,0,15,0,0,20,R,118,0,2094,5,00:00:00
8380,118,501,0,0.0,,10,32,0,18,0,0,14,R,791,0,19045,7,00:00:00
8381,27,172,0,0.0,,10,32,0,26,0,0,18,R,549,0,13413,5,00:00:00
8382,53,118,0,0.0,,10,32,0,35,0,0,17,R,482,0,11531,105,00:00:00
8383,25,131,0,0.0,,10,33,0,4,0,0,14,R,315,0,6826,44,00:00:00
8384,1,182,0,0.0,,10,33,0,8,0,0,13,R,443,0,10426,10,00:00:00
8385,1,309,0,0.0,,10,33,0,8,0,0,16,R,609,0,15062,3,00:00:00
8386,191,358,0,0.0,,10,33,0,11,0,0,13,R,675,0,16541,5,00:00:00
8387,17,22,0,0.0,,10,33,0,14,0,0,17,R,241,0,4763,51,00:00:00
8388,66,345,0,0.0,,10,33,0,16,0,0,18,R,632,0,15644,25,00:00:00
8389,7,44,0,0.0,,10,33,0,20,0,0,17,R,120,0,2131,6,00:00:00
8390,154,773,0,0.0,,10,33,0,22,0,7,7,7,837,0,20124,12,00:00:00
8391,105,627,0,0.0,,10,33,0,24,0,8,8,8,787,0,18954,13,00:00:00
8392,6,105,0,0.0,,10,33,0,27,0,0,20,R,440,0,10354,5,00:00:00
8393,15,91,0,0.0,,10,33,0,29,0,0,14,R,273,0,5596,5,00:00:00
8394,17,15,0,0.0,,10,34,0,12,0,0,11,R,152,0,2809,9,00:00:00
8395,32,373,0,0.0,,10,34,0,18,2,5,5,5,750,0,18171,12,00:00:00
8396,22,137,0,0.0,,10,34,0,20,0,0,26,D,324,0,7142,2,00:00:00
8397,105,643,0,0.0,,10,34,0,24,0,0,15,R,806,0,19387,22,00:00:00
8398,25,221,0,0.0,,10,35,0,4,0,0,20,R,599,0,14792,5,00:00:00
8399,6,427,0,0.0,,10,35,0,4,0,6,6,6,795,0,19139,11,00:00:00
8400,105,660,0,0.0,,10,35,0,6,0,0,12,R,811,0,19495,3,00:00:00
8401,105,579,0,0.0,,10,35,0,6,0,0,12,R,811,0,20210,3,00:00:00
8402,1,187,0,0.0,,10,35,0,7,0,0,14,R,472,0,11232,10,00:00:00
8403,34,110,0,0.0,,10,35,0,8,0,0,19,R,397,0,9239,5,00:00:00
8404,21,118,0,0.0,,10,35,0,9,0,0,18,R,359,0,8006,10,00:00:00
8405,32,57,0,0.0,,10,35,0,11,0,0,20,R,295,0,6200,6,00:00:00
8406,118,590,0,0.0,,10,35,0,12,0,0,14,R,770,0,18608,5,00:00:00
8407,118,479,0,0.0,,10,35,0,12,0,0,14,R,770,0,20296,5,00:00:00
8408,53,102,0,0.0,,10,35,0,19,0,0,14,R,447,0,10535,51,00:00:00
8409,3,23,0,0.0,,10,36,0,5,0,0,17,R,151,0,2793,5,00:00:00
8410,1,187,0,0.0,,10,36,0,7,0,0,12,R,478,0,11409,22,00:00:00
8411,1,187,0,0.0,,10,36,0,7,0,0,22,R,465,0,11046,20,00:00:00
8412,54,181,0,0.0,,10,36,0,9,0,0,16,R,454,0,10727,101,00:00:00
8413,20,44,0,0.0,,10,36,0,14,0,0,17,R,222,0,4353,5,00:00:00
8414,27,123,0,0.0,,10,36,0,25,0,0,17,R,291,0,6071,4,00:00:00
8415,66,347,0,0.0,,10,37,0,10,0,0,18,R,760,0,18400,23,00:00:00
8416,187,350,0,0.0,,10,37,0,10,2,5,5,5,660,0,16270,11,00:00:00
8417,26,158,0,0.0,,10,37,0,16,0,0,18,R,410,0,9576,38,00:00:00
8418,154,741,0,0.0,,10,37,0,38,0,0,14,R,828,0,19931,5,00:00:00
8419,1,14,0,0.0,,10,38,0,10,0,0,14,R,210,0,4086,5,00:00:00
8420,15,49,0,0.0,,10,38,0,10,0,0,15,R,112,0,1969,22,00:00:00
8421,51,221,0,0.0,,10,38,0,22,0,0,16,R,502,0,12120,43,00:00:00
8422,63,305,0,0.0,,10,38,6838600,26,1,6,6,6,625,0,15447,1,+1:36.1
8423,1,222,0,0.0,,10,39,0,0,0,0,18,R,619,0,15307,22,00:00:00
8424,187,360,0,0.0,,10,39,0,5,0,0,18,R,643,0,15906,5,00:00:00
8425,32,255,0,0.0,,10,39,0,6,2,5,5,5,544,0,13276,11,00:00:00
8426,204,250,0,0.0,,10,39,0,8,0,10,10,10,560,0,13737,11,00:00:00
8427,172,374,0,0.0,,10,39,0,8,0,7,7,7,702,0,17057,11,00:00:00
8428,170,358,0,0.0,,10,39,0,10,0,0,18,R,699,0,17001,10,00:00:00
8429,4,219,0,0.0,,10,39,0,15,0,0,15,R,555,0,13597,22,00:00:00
8430,22,170,0,0.0,,10,39,0,19,0,0,14,R,406,0,9471,5,00:00:00
8431,21,176,0,0.0,,10,39,0,29,0,11,11,11,457,0,10807,11,00:00:00
8432,6,723,0,0.0,,10,39,0,38,0,11,11,11,825,0,19861,13,00:00:00
8433,25,87,0,0.0,,10,40,0,4,0,0,17,R,260,0,5239,5,00:00:00
8434,1,182,0,0.0,,10,40,0,8,0,0,14,R,473,0,11263,4,00:00:00
8435,32,207,0,0.0,,10,40,0,11,0,0,16,R,509,0,12309,5,00:00:00
8436,200,280,0,0.0,,10,40,0,16,0,0,14,R,640,0,15823,22,00:00:00
8437,27,110,0,0.0,,10,40,0,26,0,0,17,R,442,0,10404,23,00:00:00
8438,3,178,0,0.0,,10,40,6067440,27,4,3,3,3,499,0,12024,1,+1:06.11
8439,1,200,0,0.0,,10,40,6307830,2,4,3,3,3,577,0,14187,1,+26.66
8440,25,110,0,0.0,,10,41,0,4,0,0,20,R,289,0,6014,5,00:00:00
8441,34,119,0,0.0,,10,41,0,7,0,0,18,R,391,0,9082,10,00:00:00
8442,29,88,0,0.0,,10,41,0,10,0,0,16,R,283,0,5858,20,00:00:00
8443,154,627,0,0.0,,10,41,0,10,4,3,3,3,836,0,20102,11,00:00:00
8444,39,166,0,0.0,,10,41,0,14,0,0,16,R,376,0,8632,22,00:00:00
8445,63,305,0,0.0,,10,41,0,23,0,0,17,R,611,0,15111,27,00:00:00
8446,80,307,0,0.0,,10,41,0,25,0,0,17,R,610,0,15086,86,00:00:00
8447,17,71,0,0.0,,10,42,0,9,0,0,12,R,197,0,3798,10,00:00:00
8448,37,91,0,0.0,,10,42,0,16,0,16,16,16,298,0,6289,13,00:00:00
8449,170,356,0,0.0,,10,42,0,18,0,0,16,R,746,0,18082,6,00:00:00
8450,170,360,0,0.0,,10,42,7955700,9,8,1,1,1,764,0,18465,1,2:12:35.7
8451,25,55,0,0.0,,10,43,0,4,0,10,10,10,364,0,8193,12,00:00:00
8452,22,21,0,0.0,,10,43,0,7,0,0,15,R,147,0,2703,6,00:00:00
8453,32,65,0,0.0,,10,43,0,12,0,13,13,13,300,0,6349,5,00:00:00
8454,32,65,0,0.0,,10,43,0,12,2,5,5,5,284,0,5873,11,00:00:00
8455,37,127,0,0.0,,10,43,0,15,0,8,8,8,380,0,8748,11,00:00:00
8456,57,223,0,0.0,,10,43,0,22,0,0,14,R,559,0,13718,5,00:00:00
8457,18,94,0,0.0,,10,43,0,23,0,8,8,8,267,0,5422,11,00:00:00
8458,6,163,0,0.0,,10,43,0,28,1,6,6,6,446,0,10500,11,00:00:00
8459,21,119,0,0.0,,10,43,0,29,0,0,14,R,493,0,11859,5,00:00:00
8460,53,152,0,0.0,,10,43,0,36,0,0,14,R,459,0,10865,5,00:00:00
8461,181,346,0,0.0,,10,43,0,44,0,0,17,R,706,0,17145,6,00:00:00
8462,1,140,0,0.0,,10,43,5247981,2,6,2,2,2,390,0,9040,1,+24.764
8463,21,118,0,0.0,,10,43,5365904,17,2,5,5,5,382,0,8807,1,+1:25.355
8464,3,177,0,0.0,,10,43,5735183,6,3,4,4,4,432,0,10133,1,+1:15.290
8465,170,408,0,0.0,,10,44,0,4,0,0,13,R,726,0,17589,80,00:00:00
8466,105,669,0,0.0,,10,44,0,6,0,0,20,R,803,0,19320,3,00:00:00
8467,105,541,0,0.0,,10,44,0,6,0,0,20,R,803,0,20239,3,00:00:00
8468,17,84,0,0.0,,10,44,0,12,0,10,10,10,234,0,4610,11,00:00:00
8469,41,122,0,0.0,,10,44,0,16,0,7,7,7,329,0,7298,11,00:00:00
8470,202,197,0,0.0,,10,44,0,17,0,0,19,R,583,0,14356,27,00:00:00
8471,167,341,0,0.0,,10,44,0,24,0,0,12,R,694,0,16900,10,00:00:00
8472,27,172,0,0.0,,10,44,0,26,0,0,16,R,520,0,12603,5,00:00:00
8473,21,119,0,0.0,,10,44,0,29,0,9,9,9,506,0,12221,11,00:00:00
8474,15,49,0,0.0,,10,44,5834847,30,3,4,4,4,250,0,4974,1,+26.972
8475,21,118,0,0.0,,10,44,6132512,9,1,6,6,6,366,0,8266,1,+1:18.316
8476,15,55,0,0.0,,10,44,6234647,14,4,3,3,3,203,0,3919,1,+7.240
8477,22,119,0,0.0,,10,45,0,6,0,0,15,R,287,0,5961,20,00:00:00
8478,51,158,0,0.0,,10,45,0,23,0,9,9,9,449,0,10584,60,00:00:00
8479,6,55,0,0.0,,10,45,4816726,27,0,7,7,7,282,0,5823,1,+1:35.841
8480,3,49,0,0.0,,10,45,4880784,2,0,9,9,9,201,0,3883,1,+32.784
8481,19,56,0,0.0,,10,45,5214082,7,0,10,10,10,168,0,3159,1,+1:19.664
8482,56,224,0,0.0,,10,45,5317780,14,3,4,4,4,537,0,13073,1,+36.88
8483,6,203,0,0.0,,10,46,0,2,0,0,15,R,501,0,12092,7,00:00:00
8484,26,178,0,0.0,,10,46,0,15,0,0,12,R,414,0,9674,24,00:00:00
8485,1,87,0,0.0,,10,47,0,7,0,0,15,R,245,0,4865,5,00:00:00
8486,95,478,0,0.0,,10,47,0,26,1,6,6,6,754,0,18254,13,00:00:00
8487,105,566,0,0.0,,10,47,0,28,0,0,10,R,773,0,18671,23,00:00:00
8488,63,230,0,0.0,,10,47,5596670,19,2,5,5,5,553,0,13528,1,+87.37
8489,6,203,0,0.0,,10,48,0,12,0,0,12,R,512,0,12388,5,00:00:00
8490,141,609,0,0.0,,10,48,0,16,0,0,12,R,832,0,20016,5,00:00:00
8491,41,122,0,0.0,,10,48,0,16,0,0,16,R,328,0,7272,95,00:00:00
8492,16,35,0,0.0,,10,48,0,22,0,0,12,R,189,0,3623,9,00:00:00
8493,32,373,0,0.0,,10,49,0,24,2,5,5,5,751,0,18190,11,00:00:00
8494,53,118,0,0.0,,10,49,0,35,0,0,11,R,456,0,10779,4,00:00:00
8495,25,221,0,0.0,,10,50,0,4,0,11,11,11,602,0,14880,12,00:00:00
8496,20,15,0,0.0,,10,50,0,12,0,13,13,13,204,0,3951,13,00:00:00
8497,15,49,0,0.0,,10,50,0,15,0,0,12,R,235,0,4632,10,00:00:00
8498,51,152,0,0.0,,10,50,0,23,0,8,8,8,495,0,11911,12,00:00:00
8499,6,140,0,0.0,,10,50,0,28,2,5,5,5,431,0,10108,11,00:00:00
8500,32,207,0,0.0,,10,50,4979920,1,2,5,5,5,524,0,12696,1,+59.70
8501,170,360,0,0.0,,10,50,7394200,12,2,5,5,5,759,0,18365,1,+1:47.7
8502,25,202,0,0.0,,10,51,0,3,0,0,8,R,523,0,12673,22,00:00:00
8503,20,44,0,0.0,,10,51,0,14,0,11,11,11,213,0,4149,20,00:00:00
8504,33,100,0,0.0,,10,51,0,20,0,0,17,R,278,0,5729,5,00:00:00
8505,7,63,0,0.0,,10,51,0,24,0,0,17,R,132,0,2387,6,00:00:00
8506,66,317,0,0.0,,10,51,0,24,0,12,12,12,629,0,15556,14,00:00:00
8507,27,87,0,0.0,,10,51,0,26,0,0,19,R,286,0,5939,3,00:00:00
8508,3,119,0,0.0,,10,51,4734487,6,0,7,7,7,383,0,8840,1,+1:14.743
8509,22,21,0,0.0,,10,51,5344702,5,0,8,8,8,206,0,3990,1,+1:41.302
8510,22,123,0,0.0,,10,51,5642282,20,4,3,3,3,386,0,8929,1,+36.109
